a0hperp  a0hplus  0.000282586531549
a0hperp  a1hplus  -0.006840704983206
a0hperp  a0hperp  0.000188525295569
a0hperp  a1hperp  -0.004808967727618
a0hperp  a0htildeplus  0.000061743796899
a0hperp  a1htildeplus  -0.002131390822301
a0hperp  a1htildeperp  -0.00183348564583
a1hperp  a0fplus  -0.00287856357262
a1hperp  a1fplus  0.135307548100715
a1hperp  a0f0  -0.002201956483404
a1hperp  a1f0  0.14582559869482
a1hperp  a0fperp  -0.003961085818292
a1hperp  a1fperp  0.19392125063463
a1hperp  a0gplus  -0.001246360471363
a1hperp  a1gplus  0.06179473695051
a1hperp  a0g0  -0.00163845562221
a1hperp  a1g0  0.057981078865572
a1hperp  a1gperp  0.061336310686525
a1hperp  a0hplus  -0.00730756838052
a1hperp  a1hplus  0.407969260256445
a1hperp  a0hperp  -0.004808967727618
a1hperp  a1hperp  0.2615546253578
a1hperp  a0htildeplus  -0.001379988566993
a1hperp  a1htildeplus  0.080097210265647
a1hperp  a1htildeperp  0.079360881177884
a0htildeplus  a0fplus  0.000055875331164
a0htildeplus  a1fplus  -0.001414915736213
a0htildeplus  a0f0  0.000055771628133
a0htildeplus  a1f0  -0.001641711787339
a0htildeplus  a0fperp  0.000071094877815
a0htildeplus  a1fperp  -0.001716478042339
a0htildeplus  a0gplus  0.00004740616037
a0htildeplus  a1gplus  -0.001365488061747
a0htildeplus  a0g0  0.000052027259748
a0htildeplus  a1g0  -0.001201821537022
a0htildeplus  a1gperp  -0.001360831287698
a0htildeplus  a0hplus  0.000083723688781
a0htildeplus  a1hplus  -0.001880606912732
a0htildeplus  a0hperp  0.000061743796899
a0htildeplus  a1hperp  -0.001379988566993
a0htildeplus  a0htildeplus  0.000077761603573
a0htildeplus  a1htildeplus  -0.002435558250079
a0htildeplus  a1htildeperp  -0.002407943832876
a1htildeplus  a0fplus  -0.00194254377266
a1htildeplus  a1fplus  0.075064942428478
a1htildeplus  a0f0  -0.001770270082568
a1htildeplus  a1f0  0.085222601434368
a1htildeplus  a0fperp  -0.002320773539179
a1htildeplus  a1fperp  0.085875569835574
a1htildeplus  a0gplus  -0.001415555820396
a1htildeplus  a1gplus  0.062767621037795
a1htildeplus  a0g0  -0.001671860001639
a1htildeplus  a1g0  0.055995717191834
a1htildeplus  a1gperp  0.064155219757893
a1htildeplus  a0hplus  -0.002961371813144
a1htildeplus  a1hplus  0.1177498097903
a1htildeplus  a0hperp  -0.002131390822301
a1htildeplus  a1hperp  0.080097210265647
a1htildeplus  a0htildeplus  -0.002435558250079
a1htildeplus  a1htildeplus  0.1506859604613
a1htildeplus  a1htildeperp  0.12078742609273
a1htildeperp  a0fplus  -0.001617830463989
a1htildeperp  a1fplus  0.072273270739737
a1htildeperp  a0f0  -0.001764078338257
a1htildeperp  a1f0  0.086388395224854
a1htildeperp  a0fperp  -0.001867538415784
a1htildeperp  a1fperp  0.080687338830377
a1htildeperp  a0gplus  -0.001410448441238
a1htildeperp  a1gplus  0.064835356618871
a1htildeperp  a0g0  -0.001408992872541
a1htildeperp  a1g0  0.054673822488325
a1htildeperp  a1gperp  0.064276939917503
a1htildeperp  a0hplus  -0.002467981848589
a1htildeperp  a1hplus  0.12096158305164
a1htildeperp  a0hperp  -0.00183348564583
a1htildeperp  a1hperp  0.079360881177884
a1htildeperp  a0htildeplus  -0.002407943832876
a1htildeperp  a1htildeplus  0.12078742609273
a1htildeperp  a1htildeperp  0.12848261340553
